shade_url,shade_id,shade_name,rgb,lrv,page_number,temperature,tone,finishes,colour_family,R,G,B,L,a,b
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/malabar-coast,BG6013,Malabar coast,"(60, 144, 160)",24.4,158,Cool,Midtone,"Matte, Sheen, Gloss",Blue-Greens,60,144,160,55.52610955336847,-20.220150363640666,-16.01493649852688
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/blue-planet,BG6014,Blue planet,"(64, 123, 147)",18.5,158,Cool,Midtone,"Matte, Sheen, Gloss",Blue-Greens,64,123,147,48.71194745759982,-12.000663966542536,-18.83944837385694
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/a-drop-of-the-ocean,BG6015,A drop of the ocean,"(43, 97, 121)",11.2,158,Cool,Dark,"Matte, Sheen, Gloss",Blue-Greens,43,97,121,38.62531581510565,-9.938658959916523,-18.82439262701735
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/water-moon,BG6016,Water moon,"(197, 226, 231)",72.9,159,Cool,Light,"Matte, Sheen, Gloss",Blue-Greens,197,226,231,87.98350374979113,-8.497992058501103,-5.651955269744691
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/thoughtful-mermaid,BG6017,Thoughtful mermaid,"(153, 218, 226)",63.9,159,Cool,Light,"Matte, Sheen, Gloss",Blue-Greens,153,218,226,83.12735909204041,-18.514977254676047,-10.493108289058938
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/angel-blue,BG6018,Angel blue,"(128, 197, 206)",50.4,159,Cool,Light,"Matte, Sheen, Gloss",Blue-Greens,128,197,206,75.43595403118326,-19.410661698031685,-11.378403592795783
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/sea-view,BG6019,Sea view,"(98, 182, 195)",41.3,159,Cool,Midtone,"Matte, Sheen, Gloss",Blue-Greens,98,182,195,69.46239922296695,-21.950554202878614,-14.470987322729822
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/bolt-out-of-the-blue,BG6020,Bolt out of the blue,"(113, 179, 196)",40.9,159,Cool,Light,"Matte, Sheen, Gloss",Blue-Greens,113,179,196,69.27972403770443,-16.552986659080283,-15.231754731531822
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/mountain-bluebird,BG6021,Mountain bluebird,"(15, 154, 177)",28.3,159,Cool,Midtone,"Matte, Sheen, Gloss",Blue-Greens,15,154,177,58.40020773067688,-24.86539920923131,-21.403766106557185
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/sailing-into-dawn,BG6022,Sailing into dawn,"(0, 136, 154)",21.0,159,Cool,Midtone,"Matte, Sheen, Gloss",Blue-Greens,0,136,154,51.768658523146584,-24.11888243957172,-18.367236097707405
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/flutter-in-the-mangrove,BG6023,Flutter in the mangrove,"(10, 105, 123)",12.4,159,Cool,Dark,"Matte, Sheen, Gloss",Blue-Greens,10,105,123,40.56764814563138,-18.056423478185618,-17.121371604558377
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/a-quiet-longing,BG6024,A quiet longing,"(180, 213, 223)",63.8,160,Cool,Light,"Matte, Sheen, Gloss",Blue-Greens,180,213,223,83.24088327256534,-8.764945458306972,-8.562975066830191
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/weatherman-s-tie,BG6025,Weatherman's tie,"(154, 211, 225)",60.6,160,Cool,Light,"Matte, Sheen, Gloss",Blue-Greens,154,211,225,81.23228218129852,-14.921504307933542,-12.784731626921797
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/my-first-book,BG6026,My first book,"(125, 194, 204)",49.0,160,Cool,Light,"Matte, Sheen, Gloss",Blue-Greens,125,194,204,74.38162936990011,-19.163095340320346,-11.885573810529193
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/blue-jays-would-know,BG6027,Blue jays would know,"(85, 182, 202)",41.7,160,Cool,Midtone,"Matte, Sheen, Gloss",Blue-Greens,85,182,202,69.21837456354702,-22.66404259405075,-18.733439681985487
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/picasso-s-pottery,BG6028,Picasso's pottery,"(39, 165, 184)",32.7,160,Cool,Midtone,"Matte, Sheen, Gloss",Blue-Greens,39,165,184,62.33796481944971,-26.35801825246409,-19.31084187479646
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/herald-the-winds,BG6029,Herald the winds,"(20, 149, 167)",25.8,160,Cool,Midtone,"Matte, Sheen, Gloss",Blue-Greens,20,149,167,56.517042420867085,-25.399640775324972,-18.58923907561165
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/buddhist-prayer,BG6030,Buddhist prayer,"(7, 112, 133)",14.4,160,Cool,Dark,"Matte, Sheen, Gloss",Blue-Greens,7,112,133,43.2498354612105,-18.4541747638752,-19.03416871949595
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/flapping-sails,BG6031,Flapping sails,"(38, 98, 113)",10.9,160,Cool,Dark,"Matte, Sheen, Gloss",Blue-Greens,38,98,113,38.44380841005456,-14.220106902800483,-14.216750702852309
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/jamaican-mornings,BG6032,Jamaican mornings,"(194, 221, 225)",69.6,161,Cool,Light,"Matte, Sheen, Gloss",Blue-Greens,194,221,225,86.31407613745702,-8.096890039849203,-4.975147372992628
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/aegean-blue,BG6033,Aegean blue,"(172, 212, 215)",61.9,161,Cool,Light,"Matte, Sheen, Gloss",Blue-Greens,172,212,215,82.25067343837065,-12.419760657221001,-5.825124704829943
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/two-greeting-cards,BG6034,Two greeting cards,"(133, 205, 211)",54.7,161,Cool,Light,"Matte, Sheen, Gloss",Blue-Greens,133,205,211,78.08089532507124,-20.918529766240702,-10.103718220348568
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/jewel-sky,BG6035,Jewel sky,"(76, 182, 192)",40.3,161,Cool,Midtone,"Matte, Sheen, Gloss",Blue-Greens,76,182,192,68.60261114093699,-27.214714919402805,-14.190053169160555
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/queen-s-signature,BG6036,Queen's signature,"(53, 163, 172)",31.5,161,Cool,Midtone,"Matte, Sheen, Gloss",Blue-Greens,53,163,172,61.5914482218481,-27.411127256561528,-13.678887278175678
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/vivid-wishes,BG6037,Vivid wishes,"(0, 146, 155)",23.8,161,Cool,Midtone,"Matte, Sheen, Gloss",Blue-Greens,0,146,155,54.992041676349615,-28.819967186346716,-14.046877736290742
https://www.birlaopus.com/content/grasimsbirlaopusconsumerwebsite/in/en/colour-catalogue/blue-green-wall-paint-colours/vivid-wishes,BG6037,Vivid wishes,"(0, 146, 155)",23.8,161,Cool,Midtone,"Matte, Sheen, Gloss",Blue-Greens,0,146,155,54.992041676349615,-28.819967186346716,-14.046877736290742
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/sea-weed-swim,BG6038,Sea weed swim,"(27, 103, 110)",11.6,161,Cool,Dark,"Matte, Sheen, Gloss",Blue-Greens,27,103,110,39.678553585914436,-19.821860472737985,-10.534742256636598
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/secret-lives-of-birds,BG6039,Secret lives of birds,"(0, 105, 120)",12.3,161,Cool,Dark,"Matte, Sheen, Gloss",Blue-Greens,0,105,120,40.34151255240874,-19.780951056702524,-15.655902472974226
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/wishbone-blue,BG6040,Wishbone blue,"(208, 218, 218)",69.3,162,Cool,Light,"Matte, Sheen, Gloss",Blue-Greens,208,218,218,86.31262483067331,-3.3603908074031907,-1.167275413151292
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/moonstone-grey,BG6041,Moonstone grey,"(188, 205, 208)",59.6,162,Cool,Light,"Matte, Sheen, Gloss",Blue-Greens,188,205,208,81.24058532783407,-5.144948468379207,-3.4570293706797095
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/miniature-collector,BG6042,Miniature collector,"(166, 185, 184)",46.9,162,Cool,Light,"Matte, Sheen, Gloss",Blue-Greens,166,185,184,73.71707404773632,-6.707824103291626,-1.7161030972740354
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/flowers-on-the-sidewalk,BG6043,Flowers on the sidewalk,"(156, 182, 186)",44.6,162,Cool,Light,"Matte, Sheen, Gloss",Blue-Greens,156,182,186,72.27388955760514,-7.998688650933339,-5.011605517369566
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/dusky-seas,BG6044,Dusky seas,"(100, 136, 143)",22.9,162,Cool,Midtone,"Matte, Sheen, Gloss",Blue-Greens,100,136,143,54.34374659105379,-10.770048165537172,-7.8152758555810165
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/midnight-swim,BG6045,Midnight swim,"(87, 114, 126)",16.1,162,Cool,Dark,"Matte, Sheen, Gloss",Blue-Greens,87,114,126,46.400657214680294,-6.729943611153367,-9.80174282673727
https://www.birlaopus.com/content/grasimsbirlaopusconsumerwebsite/in/en/colour-catalogue/blue-green-wall-paint-colours/midnight-swim,BG6045,Midnight swim,"(87, 114, 126)",16.1,162,Cool,Dark,"Matte, Sheen, Gloss",Blue-Greens,87,114,126,46.400657214680294,-6.729943611153367,-9.80174282673727
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/bathing-elephants,BG6046,Bathing elephants,"(78, 106, 116)",13.7,162,Cool,Dark,"Matte, Sheen, Gloss",Blue-Greens,78,106,116,43.04538890434157,-7.58488662664833,-8.894711930875099
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/oh-yes-why-not,BG6047,"Oh yes, why not","(69, 96, 102)",10.8,162,Cool,Dark,"Matte, Sheen, Gloss",Blue-Greens,69,96,102,38.88082294103048,-8.366786662575453,-6.648470513595872
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/whalebone-white,BG6048,Whalebone white,"(204, 222, 222)",71.2,163,Cool,Light,"Matte, Sheen, Gloss",Blue-Greens,204,222,222,87.16967359354078,-5.984166442481619,-2.056386552030509
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/ice-flecked,BG6049,Ice flecked,"(179, 210, 212)",60.9,163,Cool,Light,"Matte, Sheen, Gloss",Blue-Greens,179,210,212,82.07077252912941,-9.840019736256533,-4.441258334942777
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/wanderlust,BG6050,Wanderlust,"(151, 184, 188)",45.0,163,Cool,Light,"Matte, Sheen, Gloss",Blue-Greens,151,184,188,72.55469529909782,-10.227039172436003,-5.727906170965125
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/days-are-shorter,BG6051,Days are shorter,"(137, 173, 176)",38.9,163,Cool,Midtone,"Matte, Sheen, Gloss",Blue-Greens,137,173,176,68.26960562861927,-11.475097094777231,-5.559689163322523
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/bombay-velvet,BG6052,Bombay velvet,"(139, 169, 177)",38.1,163,Cool,Midtone,"Matte, Sheen, Gloss",Blue-Greens,139,169,177,67.30561460513367,-8.476180204551431,-7.5296342737006805
https://www.birlaopus.com/content/grasimsbirlaopusconsumerwebsite/in/en/colour-catalogue/blue-green-wall-paint-colours/bombay-velvet,BG6052,Bombay velvet,"(139, 169, 177)",38.1,163,Cool,Midtone,"Matte, Sheen, Gloss",Blue-Greens,139,169,177,67.30561460513367,-8.476180204551431,-7.5296342737006805
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/autumn-sky,BG6053,Autumn sky,"(106, 144, 150)",26.0,163,Cool,Midtone,"Matte, Sheen, Gloss",Blue-Greens,106,144,150,57.28106296051966,-11.591669353393453,-7.4319386455755865
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/heavy-sighs,BG6054,Heavy sighs,"(82, 127, 136)",19.3,163,Cool,Midtone,"Matte, Sheen, Gloss",Blue-Greens,82,127,136,50.39241184758306,-12.936272345344335,-9.75212249301678
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/disappear-into-sky,BG6055,Disappear into sky,"(60, 109, 118)",13.6,163,Cool,Dark,"Matte, Sheen, Gloss",Blue-Greens,60,109,118,43.07065149189299,-13.936000808824927,-10.163098707702511
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/faded-letters,BG6056,Faded letters,"(212, 226, 223)",74.2,164,Cool,Light,"Matte, Sheen, Gloss",Blue-Greens,212,226,223,88.78846257699566,-5.220051526411917,-0.1473979203053588
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/silent-valley,BG6057,Silent valley,"(214, 232, 228)",78.1,164,Cool,Light,"Matte, Sheen, Gloss",Blue-Greens,214,232,228,90.6015976236084,-6.693819581534033,-0.10218741964562739
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/garden-by-the-moonlight,BG6058,Garden by the moonlight,"(178, 202, 197)",55.9,164,Cool,Light,"Matte, Sheen, Gloss",Blue-Greens,178,202,197,79.46349238127166,-9.050799708245961,-0.2459239579925443
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/enlightened,BG6059,Enlightened,"(116, 146, 139)",26.4,164,Cool,Midtone,"Matte, Sheen, Gloss",Blue-Greens,116,146,139,58.16412455009727,-12.026980595049586,0.235075332771717
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/nicobar-trees,BG6060,Nicobar trees,"(95, 126, 120)",18.8,164,Cool,Midtone,"Matte, Sheen, Gloss",Blue-Greens,95,126,120,50.346224709971864,-12.39765785820557,-0.3445983255892626
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/favourite-sweater,BG6061,Favourite sweater,"(88, 126, 127)",19.0,164,Cool,Midtone,"Matte, Sheen, Gloss",Blue-Greens,88,126,127,50.13023998964687,-12.965305376293701,-4.823347425352464
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/mangrove-nights,BG6062,Mangrove nights,"(84, 128, 121)",18.9,164,Cool,Midtone,"Matte, Sheen, Gloss",Blue-Greens,84,128,121,50.33763630064695,-16.78970869907642,-1.020786426287068
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/dream-from-1992,BG6063,Dream from 1992,"(42, 82, 85)",7.6,164,Cool,Dark,"Matte, Sheen, Gloss",Blue-Greens,42,82,85,32.21823939079841,-13.147865059492226,-6.137269691619229
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/has-winter-come,BG6064,Has winter come?,"(211, 228, 226)",75.6,165,Cool,Light,"Matte, Sheen, Gloss",Blue-Greens,211,228,226,89.31134048931558,-6.010336054108056,-0.9657625069300124
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/a-boat-nowhere,BG6065,A boat nowhere,"(189, 219, 219)",67.6,165,Cool,Light,"Matte, Sheen, Gloss",Blue-Greens,189,219,219,85.29894748651655,-9.869063059791516,-3.335232201156235
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/tiny-ripples,BG6066,Tiny ripples,"(166, 196, 192)",51.7,165,Cool,Light,"Matte, Sheen, Gloss",Blue-Greens,166,196,192,76.91551847959114,-10.864208986620326,-1.3740352729401106
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/silks-from-indore,BG6067,Silks from Indore,"(152, 193, 191)",49.3,165,Cool,Light,"Matte, Sheen, Gloss",Blue-Greens,152,193,191,75.18638113386693,-13.96771358354898,-3.473298348741616
https://www.birlaopus.com/content/grasimsbirlaopusconsumerwebsite/in/en/colour-catalogue/blue-green-wall-paint-colours/silks-from-indore,BG6067,Silks from Indore,"(152, 193, 191)",49.3,165,Cool,Light,"Matte, Sheen, Gloss",Blue-Greens,152,193,191,75.18638113386693,-13.96771358354898,-3.473298348741616
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/from-the-window,BG6068,From the window,"(124, 190, 186)",45.3,165,Cool,Light,"Matte, Sheen, Gloss",Blue-Greens,124,190,186,72.66410881003061,-21.803559829053576,-4.644158161581413
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/sufi-poetry,BG6069,Sufi poetry,"(62, 146, 147)",24.5,165,Cool,Midtone,"Matte, Sheen, Gloss",Blue-Greens,62,146,147,55.77277107752866,-24.75628635694893,-8.173474397704439
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/panjim-blue,BG6070,Panjim blue,"(21, 108, 114)",12.9,165,Cool,Dark,"Matte, Sheen, Gloss",Blue-Greens,21,108,114,41.37204713880705,-21.8908547516255,-10.425391753257951
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/impending-storm,BG6071,Impending storm,"(51, 86, 93)",8.5,165,Cool,Dark,"Matte, Sheen, Gloss",Blue-Greens,51,86,93,34.29174255122703,-10.557774151588733,-8.03483857667725
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/soft-sigh,BG6072,Soft sigh,"(222, 238, 233)",82.8,166,Cool,Light,"Matte, Sheen, Gloss",Blue-Greens,222,238,233,92.8219263092587,-6.194588953679192,0.5978963138344007
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/lease-of-sky,BG6073,Lease of sky,"(191, 223, 218)",69.3,166,Cool,Light,"Matte, Sheen, Gloss",Blue-Greens,191,223,218,86.46054875412403,-11.474394695397628,-1.0880050332968239
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/a-poet-s-confusion,BG6074,A poet's confusion,"(149, 200, 198)",52.4,166,Cool,Light,"Matte, Sheen, Gloss",Blue-Greens,149,200,198,77.14511367786977,-16.942258333986327,-4.396542651672042
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/a-courtesan-s-favour,BG6075,A courtesan's favour,"(117, 186, 190)",43.9,166,Cool,Light,"Matte, Sheen, Gloss",Blue-Greens,117,186,190,71.29293892394047,-20.680858098751198,-8.90077526163573
https://www.birlaopus.com/content/grasimsbirlaopusconsumerwebsite/in/en/colour-catalogue/blue-green-wall-paint-colours/a-courtesan-s-favour,BG6075,A courtesan's favour,"(117, 186, 190)",43.9,166,Cool,Light,"Matte, Sheen, Gloss",Blue-Greens,117,186,190,71.29293892394047,-20.680858098751198,-8.90077526163573
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/whale-song,BG6076,Whale song,"(97, 171, 180)",36.1,166,Cool,Midtone,"Matte, Sheen, Gloss",Blue-Greens,97,171,180,65.71772792588054,-20.620759072311923,-11.80483995113104
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/dream-sequence,BG6077,Dream sequence,"(84, 151, 158)",27.5,166,Cool,Midtone,"Matte, Sheen, Gloss",Blue-Greens,84,151,158,58.494546687282934,-19.34518920627104,-10.30716239360654
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/elixir,BG6078,Elixir,"(47, 127, 131)",18.2,166,Cool,Dark,"Matte, Sheen, Gloss",Blue-Greens,47,127,131,48.78543306795082,-22.582791762615795,-9.370575005251002
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/enchanted,BG6079,Enchanted,"(50, 101, 101)",11.3,166,Cool,Dark,"Matte, Sheen, Gloss",Blue-Greens,50,101,101,39.45274783090839,-17.040200785205435,-5.288303042998887
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/puffed-clouds,BG6080,Puffed clouds,"(217, 238, 237)",82.8,167,Cool,Light,"Matte, Sheen, Gloss",Blue-Greens,217,238,237,92.58106577198598,-7.06979755071152,-1.8760806264237484
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/minty-blue,BG6081,Minty blue,"(186, 225, 222)",70.6,167,Cool,Light,"Matte, Sheen, Gloss",Blue-Greens,186,225,222,86.78140119692326,-13.258319077549373,-2.7635318305105905
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/ethereal-blue,BG6082,Ethereal blue,"(154, 217, 215)",62.8,167,Cool,Light,"Matte, Sheen, Gloss",Blue-Greens,154,217,215,82.59297248132185,-20.266412786475396,-5.434346709642868
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/copper-green,BG6083,Copper green,"(108, 173, 179)",37.3,167,Cool,Midtone,"Matte, Sheen, Gloss",Blue-Greens,108,173,179,66.76972837110638,-19.149817331912732,-9.623713763798957
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/vacay-in-minicoy,BG6084,Vacay in Minicoy,"(73, 153, 153)",27.1,167,Cool,Midtone,"Matte, Sheen, Gloss",Blue-Greens,73,153,153,58.505831375181586,-24.315424075318226,-7.489967126974806
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/monarch-butterfly,BG6085,Monarch butterfly,"(0, 155, 159)",26.9,167,Cool,Midtone,"Matte, Sheen, Gloss",Blue-Greens,0,155,159,57.983342902549595,-31.887397744561284,-11.82427470406986
https://www.birlaopus.com/content/grasimsbirlaopusconsumerwebsite/in/en/colour-catalogue/blue-green-wall-paint-colours/monarch-butterfly,BG6085,Monarch butterfly,"(0, 155, 159)",26.9,167,Cool,Midtone,"Matte, Sheen, Gloss",Blue-Greens,0,155,159,57.983342902549595,-31.887397744561284,-11.82427470406986
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/windsong,BG6086,Windsong,"(0, 135, 136)",19.4,167,Cool,Midtone,"Matte, Sheen, Gloss",Blue-Greens,0,135,136,50.80836342378488,-29.654879993627592,-9.343757224622241
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/emerald-pool,BG6087,Emerald pool,"(0, 117, 121)",14.7,167,Cool,Dark,"Matte, Sheen, Gloss",Blue-Greens,0,117,121,44.37846861047211,-25.706994885108248,-10.135945959305204
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/gulmarg-peaks,BG6088,Gulmarg peaks,"(220, 240, 238)",84.2,168,Cool,Light,"Matte, Sheen, Gloss",Blue-Greens,220,240,238,93.32343443379433,-6.926699623424182,-1.284761168209636
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/whistling-schoolboy,BG6089,Whistling schoolboy,"(183, 224, 220)",69.3,168,Cool,Light,"Matte, Sheen, Gloss",Blue-Greens,183,224,220,86.2777411925341,-14.092668352853611,-2.4698196634793224
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/maharani-s-silks,BG6090,Maharani's silks,"(138, 217, 206)",60.4,168,Cool,Light,"Matte, Sheen, Gloss",Blue-Greens,138,217,206,81.55593123621325,-26.715240165514576,-2.2627420903824857
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/softened-by-rain,BG6091,Softened by rain,"(121, 212, 204)",57.0,168,Cool,Light,"Matte, Sheen, Gloss",Blue-Greens,121,212,204,79.33314635748489,-29.105563784891874,-4.550358445600766
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/measure-of-calm,BG6092,Measure of calm,"(83, 175, 172)",36.5,168,Cool,Midtone,"Matte, Sheen, Gloss",Blue-Greens,83,175,172,66.11686025557577,-27.966167421804244,-6.819497899682725
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/ridleys-by-the-shore,BG6093,Ridleys by the shore,"(50, 140, 135)",21.8,168,Cool,Midtone,"Matte, Sheen, Gloss",Blue-Greens,50,140,135,53.14802197717711,-27.46253686945299,-5.194706431414486
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/bottlefly-blue,BG6094,Bottlefly blue,"(19, 111, 111)",13.4,168,Cool,Dark,"Matte, Sheen, Gloss",Blue-Greens,19,111,111,42.23708236435408,-24.647023520388554,-7.313860301491437
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/sea-at-midnight,BG6095,Sea at midnight,"(56, 82, 81)",7.7,168,Cool,Dark,"Matte, Sheen, Gloss",Blue-Greens,56,82,81,32.85181994144823,-10.022995141703294,-2.575032250300058
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/love-language,BG6096,Love language,"(204, 223, 224)",71.6,169,Cool,Light,"Matte, Sheen, Gloss",Blue-Greens,204,223,224,87.48187509414288,-6.112373428366292,-2.652325178741788
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/freshly-laundered,BG6097,Freshly laundered,"(171, 215, 212)",62.7,169,Cool,Light,"Matte, Sheen, Gloss",Blue-Greens,171,215,212,82.91892137149986,-14.895164002091121,-3.2499409603719664
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/aha,BG6098,Aha!,"(162, 210, 200)",58.7,169,Cool,Light,"Matte, Sheen, Gloss",Blue-Greens,162,210,200,80.70698375333805,-17.650250529804456,-0.15671935561283323
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/catamaran-ride,BG6099,Catamaran ride,"(117, 186, 181)",43.2,169,Cool,Light,"Matte, Sheen, Gloss",Blue-Greens,117,186,181,71.03175307733981,-22.891996620303836,-4.3563890317203535
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/skimming-water,BG6100,Skimming water,"(95, 167, 160)",33.2,169,Cool,Midtone,"Matte, Sheen, Gloss",Blue-Greens,95,167,160,63.84101748453442,-24.293428736314514,-3.4422638785276183
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/havana-taxi,BG6101,Havana taxi,"(71, 153, 145)",27.0,169,Cool,Midtone,"Matte, Sheen, Gloss",Blue-Greens,71,153,145,58.19297858494804,-26.939798559567908,-3.40710968978315
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/ripples-from-a-pebble,BG6102,Ripples from a pebble,"(58, 119, 114)",15.7,169,Cool,Dark,"Matte, Sheen, Gloss",Blue-Greens,58,119,114,46.05198227847568,-21.045365600828482,-3.328473193482795
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/forest-dusk,BG6103,Forest dusk,"(39, 84, 78)",7.6,169,Cool,Dark,"Matte, Sheen, Gloss",Blue-Greens,39,84,78,32.528047481542096,-17.17570492940518,-1.2542265482144321
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/detox,BG6104,Detox,"(209, 228, 228)",75.4,170,Cool,Light,"Matte, Sheen, Gloss",Blue-Greens,209,228,228,89.22529386342349,-6.281717235393391,-2.157076872418595
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/wrapped-in-sky,BG6105,Wrapped in sky,"(195, 224, 222)",70.8,170,Cool,Light,"Matte, Sheen, Gloss",Blue-Greens,195,224,222,87.08797347977627,-9.91503789106668,-2.246992942410264
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/almost-blue,BG6106,Almost blue,"(168, 201, 202)",54.9,170,Cool,Light,"Matte, Sheen, Gloss",Blue-Greens,168,201,202,78.67174838182747,-10.746689167638657,-4.172108969618082
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/softened-sapphire,BG6107,Softened sapphire,"(140, 185, 183)",44.2,170,Cool,Light,"Matte, Sheen, Gloss",Blue-Greens,140,185,183,72.02126129510212,-15.279758749363548,-3.8547072259333737
https://www.birlaopus.com/colour-catalogue/blue-green-wall-paint-colours/summer-sea,BG6108,Summer sea,"(82, 155, 150)",28.1,170,Cool,Midtone,"Matte, Sheen, Gloss",Blue-Greens,82,155,150,59.37649257552013,-24.055097875854305,-4.455354356655228
