shade_url,shade_id,shade_name,rgb,lrv,page_number,temperature,tone,finishes,colour_family,R,G,B
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/trending-on-twitter,NN9535,Trending on twitter,"(103, 96, 95)",12.2,293,Warm,Dark,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,103,96,95
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/it-happened-yesterday,NN9536,It happened yesterday,"(225, 221, 221)",73.2,294,Warm,Light,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,225,221,221
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/bolshevik-chic,NN9537,Bolshevik chic,"(216, 210, 209)",65.3,294,Warm,Light,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,216,210,209
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/moscow-winter,NN9538,Moscow winter,"(197, 192, 194)",54.0,294,Warm,Light,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,197,192,194
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/pinch-of-mauve,NN9539,Pinch of mauve,"(169, 162, 161)",37.1,294,Warm,Midtone,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,169,162,161
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/a-map-of-rivers,NN9540,A map of rivers,"(157, 151, 153)",32.0,294,Warm,Midtone,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,157,151,153
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/doordarshan-days,NN9541,Doordarshan days,"(119, 113, 116)",17.2,294,Warm,Dark,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,119,113,116
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/penchant-for-dreams,NN9542,Penchant for dreams,"(110, 106, 106)",14.7,294,Warm,Dark,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,110,106,106
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/1-kg-of-midnight,NN9543,1 kg of midnight,"(80, 75, 78)",7.4,294,Warm,Dark,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,80,75,78
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/bubble-baths,NN9544,Bubble baths,"(221, 221, 219)",72.6,295,Warm,Light,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,221,221,219
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/popped-pills,NN9545,Popped pills,"(218, 217, 216)",69.9,295,Warm,Light,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,218,217,216
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/morning-walkers,NN9546,Morning walkers,"(204, 201, 196)",58.5,295,Warm,Light,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,204,201,196
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/cuba-libre,NN9547,Cuba libre,"(186, 184, 183)",48.6,295,Warm,Light,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,186,184,183
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/a-sudden-downpour,NN9548,A sudden downpour,"(152, 150, 150)",31.0,295,Warm,Midtone,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,152,150,150
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/enamelled-dusk,NN9549,Enamelled dusk,"(127, 122, 128)",20.4,295,Cool,Midtone,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,127,122,128
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/summon-the-fireflies,NN9550,Summon the fireflies,"(90, 91, 94)",10.6,295,Cool,Dark,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,90,91,94
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/coast-at-night,NN9551,Coast at night,"(63, 64, 63)",5.1,295,Cool,Dark,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,63,64,63
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/foggy-white,NN9552,Foggy white,"(231, 230, 226)",79.6,296,Warm,Light,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,231,230,226
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/grey-cockatoos,NN9553,Grey cockatoos,"(214, 214, 213)",67.4,296,Warm,Light,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,214,214,213
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/forgotten-lilies,NN9554,Forgotten lilies,"(175, 173, 173)",42.2,296,Warm,Light,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,175,173,173
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/hailstorms-today,NN9555,Hailstorms today,"(161, 160, 160)",35.4,296,Warm,Midtone,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,161,160,160
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/friends-with-benefits,NN9556,Friends with benefits,"(143, 139, 145)",26.8,296,Cool,Midtone,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,143,139,145
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/monsoon-tedium,NN9557,Monsoon tedium,"(135, 135, 135)",24.4,296,Cool,Midtone,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,135,135,135
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/an-evening-dream,NN9558,An evening dream,"(107, 103, 103)",13.9,296,Warm,Dark,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,107,103,103
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/mid-of-winter,NN9559,Mid of winter,"(75, 74, 73)",7.0,296,Warm,Dark,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,75,74,73
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/one-whim-two-fancies,NN9560,One whim two fancies,"(222, 219, 222)",71.8,297,Cool,Light,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,222,219,222
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/hot-spring-in-iceland,NN9561,Hot spring in Iceland,"(219, 216, 218)",69.5,297,Warm,Light,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,219,216,218
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/moonlit-courtyard,NN9562,Moonlit courtyard,"(190, 186, 188)",49.8,297,Warm,Light,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,190,186,188
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/blown-out-candle,NN9563,Blown out candle,"(171, 171, 172)",40.9,297,Cool,Light,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,171,171,172
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/parisian-evenings,NN9564,Parisian evenings,"(157, 156, 161)",34.0,297,Cool,Midtone,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,157,156,161
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/october-sea-storm,NN9565,October sea storm,"(146, 142, 142)",27.6,297,Warm,Midtone,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,146,142,142
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/march-of-the-penguins,NN9566,March of the penguins,"(131, 123, 120)",20.6,297,Warm,Midtone,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,131,123,120
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/sombre-elephant,NN9567,Sombre elephant,"(97, 95, 94)",11.5,297,Warm,Dark,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,97,95,94
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/hugs-that-envelope,NN9568,Hugs that envelope,"(216, 218, 216)",69.8,298,Warm,Light,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,216,218,216
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/nani-s-silver,NN9569,Nani's silver,"(197, 201, 198)",57.8,298,Cool,Light,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,197,201,198
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/chamki-prototype,NN9570,Chamki prototype,"(186, 189, 188)",50.9,298,Cool,Light,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,186,189,188
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/sequinned-in-silver,NN9571,Sequinned in silver,"(164, 165, 167)",37.9,298,Cool,Midtone,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,164,165,167
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/black-swan-recital,NN9572,Black swan recital,"(145, 149, 147)",29.7,298,Cool,Midtone,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,145,149,147
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/gris-afternoon,NN9573,Gris afternoon,"(139, 137, 138)",25.3,298,Cool,Midtone,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,139,137,138
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/inky-skies,NN9574,Inky skies,"(96, 100, 103)",12.7,298,Cool,Dark,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,96,100,103
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/helsinki-winter,NN9575,Helsinki winter,"(75, 76, 79)",7.3,298,Cool,Dark,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,75,76,79
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/soft-material,NN9576,Soft material,"(217, 217, 216)",69.4,299,Warm,Light,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,217,217,216
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/feather-light,NN9577,Feather light,"(203, 204, 204)",60.7,299,Cool,Light,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,203,204,204
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/promenade-lovers,NN9578,Promenade lovers,"(198, 196, 196)",55.7,299,Warm,Light,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,198,196,196
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/city-never-sleeps,NN9579,City never sleeps,"(185, 188, 187)",50.1,299,Cool,Light,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,185,188,187
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/after-a-nap,NN9580,After a nap,"(158, 159, 160)",35.1,299,Cool,Midtone,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,158,159,160
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/bestseller,NN9581,Bestseller,"(145, 149, 149)",30.0,299,Cool,Midtone,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,145,149,149
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/graphene,NN9582,Graphene,"(108, 111, 115)",16.1,299,Cool,Dark,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,108,111,115
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/blackbrid-singing,NN9583,Blackbird singing,"(81, 86, 88)",9.2,299,Cool,Dark,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,81,86,88
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/gothic-chapel,NN9584,Gothic chapel,"(226, 226, 223)",76.2,300,Warm,Light,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,226,226,223
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/gray-area,NN9585,Gray area,"(221, 221, 216)",72.1,300,Warm,Light,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,221,221,216
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/hushing-a-dream,NN9586,Hushing a dream,"(194, 195, 191)",54.7,300,Warm,Light,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,194,195,191
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/b-w-albums,NN9587,B&W albums,"(163, 167, 163)",38.4,300,Warm,Midtone,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,163,167,163
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/hokkaido-winter,NN9588,Hokkaido winter,"(153, 153, 149)",31.9,300,Warm,Midtone,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,153,153,149
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/studio-pose,NN9589,Studio pose,"(128, 131, 125)",22.4,300,Warm,Midtone,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,128,131,125
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/no-chance-of-sun,NN9590,No chance of sun,"(103, 107, 101)",14.3,300,Warm,Dark,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,103,107,101
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/kala-pathar,NN9591,Kala pathar,"(86, 90, 83)",9.9,300,Warm,Dark,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,86,90,83
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/fur-coats,NN9592,Fur coats,"(220, 222, 227)",73.6,301,Cool,Light,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,220,222,227
https://www.birlaopus.com/content/grasimsbirlaopusconsumerwebsite/in/en/colour-catalogue/brown-grey-wall-paint-colours/fur-coats,NN9592,Fur coats,"(220, 222, 227)",73.6,301,Cool,Light,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,220,222,227
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/morning-birdsong,NN9593,Morning birdsong,"(187, 189, 194)",51.5,301,Cool,Light,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,187,189,194
https://www.birlaopus.com/content/grasimsbirlaopusconsumerwebsite/in/en/colour-catalogue/brown-grey-wall-paint-colours/morning-birdsong,NN9593,Morning birdsong,"(187, 189, 194)",51.5,301,Cool,Light,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,187,189,194
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/double-click,NN9594,Double click,"(171, 174, 179)",42.5,301,Cool,Light,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,171,174,179
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/touched-by-night,NN9595,Touched by night,"(146, 149, 151)",30.1,301,Cool,Midtone,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,146,149,151
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/nilgiris-in-december,NN9596,Nilgiris in december,"(120, 127, 132)",21.1,301,Cool,Midtone,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,120,127,132
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/a-hush-in-the-crowd,NN9597,A hush in the crowd,"(122, 132, 138)",22.9,301,Cool,Midtone,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,122,132,138
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/221b-baker-street,NN9598,221B Baker street,"(92, 98, 101)",12.2,301,Cool,Dark,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,92,98,101
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/magnetic,NN9599,Magnetic,"(64, 74, 72)",6.6,301,Cool,Dark,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,64,74,72
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/unearthing-secrets,NN9800,Unearthing secrets,"(74, 74, 73)",6.9,302,Warm,Dark,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,74,74,73
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/oliver-s-twist,NN9801,Oliver's twist,"(66, 67, 70)",5.7,302,Cool,Dark,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,66,67,70
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/muddy-sky,NN9802,Muddy sky,"(84, 82, 77)",8.6,302,Warm,Dark,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,84,82,77
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/church-bell-gray,NN9803,Church bell gray,"(82, 85, 88)",9.1,302,Cool,Dark,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,82,85,88
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/trojan-horse,NN9804,Trojan horse,"(96, 80, 72)",8.7,303,Warm,Dark,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,96,80,72
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/flash-in-the-pan,NN9805,Flash in the pan,"(143, 85, 65)",12.4,303,Warm,Dark,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,143,85,65
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/last-bencher,NN9806,Last bencher,"(139, 96, 72)",13.9,303,Warm,Dark,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,139,96,72
https://www.birlaopus.com/colour-catalogue/brown-grey-wall-paint-colours/ticket-stub,NN9807,Ticket stub,"(137, 108, 84)",16.4,303,Warm,Dark,"Matte, Sheen, Gloss",Neutrals: Browns & Greys,137,108,84
https://www.birlaopus.com/colour-catalogue/purple-wall-paint-colours/first-birthday,PP4000,First birthday,"(246, 232, 233)",83.7,101,Warm,Light,"Matte, Sheen, Gloss",Purples,246,232,233
https://www.birlaopus.com/colour-catalogue/purple-wall-paint-colours/baby-pink,PP4001,Baby pink,"(249, 216, 222)",74.6,101,Warm,Light,"Matte, Sheen, Gloss",Purples,249,216,222
https://www.birlaopus.com/colour-catalogue/purple-wall-paint-colours/french-summer,PP4002,French summer,"(243, 167, 187)",50.6,101,Warm,Midtone,"Matte, Sheen, Gloss",Purples,243,167,187
https://www.birlaopus.com/colour-catalogue/purple-wall-paint-colours/pink-azaleas,PP4003,Pink Azaleas,"(238, 143, 165)",40.5,101,Warm,Midtone,"Matte, Sheen, Gloss",Purples,238,143,165
https://www.birlaopus.com/colour-catalogue/purple-wall-paint-colours/pinkie-swear,PP4004,Pinkie swear,"(224, 104, 130)",27.0,101,Warm,Dark,"Matte, Sheen, Gloss",Purples,224,104,130
https://www.birlaopus.com/colour-catalogue/purple-wall-paint-colours/roja-pink,PP4005,Roja pink,"(187, 79, 106)",17.2,101,Warm,Dark,"Matte, Sheen, Gloss",Purples,187,79,106
https://www.birlaopus.com/colour-catalogue/purple-wall-paint-colours/dark-bougainvillea,PP4006,Dark bougainvillea,"(176, 66, 98)",13.9,101,Warm,Dark,"Matte, Sheen, Gloss",Purples,176,66,98
https://www.birlaopus.com/colour-catalogue/purple-wall-paint-colours/wine-pink,PP4007,Wine pink,"(133, 69, 85)",9.9,101,Warm,Dark,"Matte, Sheen, Gloss",Purples,133,69,85
https://www.birlaopus.com/colour-catalogue/purple-wall-paint-colours/powdered-noses,PP4008,Powdered noses,"(243, 219, 227)",75.6,102,Warm,Light,"Matte, Sheen, Gloss",Purples,243,219,227
https://www.birlaopus.com/colour-catalogue/purple-wall-paint-colours/five-bridesmaids,PP4009,Five bridesmaids,"(246, 208, 217)",70.1,102,Warm,Light,"Matte, Sheen, Gloss",Purples,246,208,217
https://www.birlaopus.com/colour-catalogue/purple-wall-paint-colours/delicate-blush,PP4010,Delicate blush,"(237, 196, 207)",62.2,102,Warm,Light,"Matte, Sheen, Gloss",Purples,237,196,207
https://www.birlaopus.com/colour-catalogue/purple-wall-paint-colours/not-a-stereotype,PP4011,Not a stereotype,"(223, 148, 170)",39.9,102,Warm,Midtone,"Matte, Sheen, Gloss",Purples,223,148,170
https://www.birlaopus.com/content/grasimsbirlaopusconsumerwebsite/in/en/colour-catalogue/purple-wall-paint-colours/not-a-stereotype,PP4011,Not a stereotype,"(223, 148, 170)",39.9,102,Warm,Midtone,"Matte, Sheen, Gloss",Purples,223,148,170
https://www.birlaopus.com/colour-catalogue/purple-wall-paint-colours/be-my-valentine,PP4012,Be my valentine,"(228, 124, 156)",33.2,102,Warm,Midtone,"Matte, Sheen, Gloss",Purples,228,124,156
https://www.birlaopus.com/colour-catalogue/purple-wall-paint-colours/patented-dreams,PP4013,Patented dreams,"(217, 102, 138)",26.0,102,Warm,Midtone,"Matte, Sheen, Gloss",Purples,217,102,138
https://www.birlaopus.com/colour-catalogue/purple-wall-paint-colours/goddess-pink,PP4014,Goddess pink,"(184, 74, 113)",16.4,102,Warm,Dark,"Matte, Sheen, Gloss",Purples,184,74,113
https://www.birlaopus.com/colour-catalogue/purple-wall-paint-colours/beet-salad,PP4015,Beet salad,"(168, 60, 91)",12.3,102,Warm,Dark,"Matte, Sheen, Gloss",Purples,168,60,91
https://www.birlaopus.com/colour-catalogue/purple-wall-paint-colours/surprise-carpets,PP4016,Surprise carpets,"(245, 207, 222)",69.5,103,Warm,Light,"Matte, Sheen, Gloss",Purples,245,207,222
https://www.birlaopus.com/colour-catalogue/purple-wall-paint-colours/cascade-of-roses,PP4017,Cascade of roses,"(237, 186, 202)",57.7,103,Warm,Light,"Matte, Sheen, Gloss",Purples,237,186,202
https://www.birlaopus.com/colour-catalogue/purple-wall-paint-colours/a-dozen-azaleas,PP4018,A dozen azaleas,"(241, 166, 188)",49.9,103,Warm,Midtone,"Matte, Sheen, Gloss",Purples,241,166,188
https://www.birlaopus.com/content/grasimsbirlaopusconsumerwebsite/in/en/colour-catalogue/purple-wall-paint-colours/a-dozen-azaleas,PP4018,A dozen azaleas,"(241, 166, 188)",49.9,103,Warm,Midtone,"Matte, Sheen, Gloss",Purples,241,166,188
https://www.birlaopus.com/colour-catalogue/purple-wall-paint-colours/softened-by-time,PP4019,Softened by time,"(227, 119, 155)",31.9,103,Warm,Midtone,"Matte, Sheen, Gloss",Purples,227,119,155
https://www.birlaopus.com/colour-catalogue/purple-wall-paint-colours/technicolour-cloud,PP4020,Technicolour cloud,"(221, 121, 155)",31.7,103,Warm,Midtone,"Matte, Sheen, Gloss",Purples,221,121,155
https://www.birlaopus.com/colour-catalogue/purple-wall-paint-colours/the-day-after-holi,PP4021,The day after Holi,"(197, 77, 124)",18.7,103,Warm,Dark,"Matte, Sheen, Gloss",Purples,197,77,124
https://www.birlaopus.com/colour-catalogue/purple-wall-paint-colours/fuchsia-blend,PP4022,Fuchsia blend,"(187, 83, 119)",18.2,103,Warm,Dark,"Matte, Sheen, Gloss",Purples,187,83,119
https://www.birlaopus.com/colour-catalogue/purple-wall-paint-colours/rouge,PP4023,Rouge,"(161, 74, 93)",13.1,103,Warm,Dark,"Matte, Sheen, Gloss",Purples,161,74,93
https://www.birlaopus.com/content/grasimsbirlaopusconsumerwebsite/in/en/colour-catalogue/purple-wall-paint-colours/rouge,PP4023,Rouge,"(161, 74, 93)",13.1,103,Warm,Dark,"Matte, Sheen, Gloss",Purples,161,74,93
https://www.birlaopus.com/colour-catalogue/purple-wall-paint-colours/thank-you-notes,PP4024,Thank you notes,"(241, 213, 228)",72.8,104,Warm,Light,"Matte, Sheen, Gloss",Purples,241,213,228
https://www.birlaopus.com/colour-catalogue/purple-wall-paint-colours/love-letter-from-2003,PP4025,Love letter from 2003,"(234, 177, 198)",53.2,104,Warm,Light,"Matte, Sheen, Gloss",Purples,234,177,198
https://www.birlaopus.com/colour-catalogue/purple-wall-paint-colours/90s-kid,PP4026,90s kid,"(237, 160, 194)",47.6,104,Warm,Midtone,"Matte, Sheen, Gloss",Purples,237,160,194
https://www.birlaopus.com/colour-catalogue/purple-wall-paint-colours/haute-couture,PP4027,Haute couture,"(221, 129, 175)",34.6,104,Warm,Midtone,"Matte, Sheen, Gloss",Purples,221,129,175
https://www.birlaopus.com/colour-catalogue/purple-wall-paint-colours/convocation-day,PP4028,Convocation day,"(216, 110, 153)",28.4,104,Warm,Midtone,"Matte, Sheen, Gloss",Purples,216,110,153
https://www.birlaopus.com/colour-catalogue/purple-wall-paint-colours/actress-pink,PP4029,Actress pink,"(197, 91, 137)",21.3,104,Warm,Midtone,"Matte, Sheen, Gloss",Purples,197,91,137
https://www.birlaopus.com/colour-catalogue/purple-wall-paint-colours/inner-beauty,PP4030,Inner beauty,"(174, 80, 118)",16.2,104,Warm,Dark,"Matte, Sheen, Gloss",Purples,174,80,118
https://www.birlaopus.com/colour-catalogue/purple-wall-paint-colours/freshly-wrapped,PP4031,Freshly wrapped,"(141, 72, 103)",11.4,104,Warm,Dark,"Matte, Sheen, Gloss",Purples,141,72,103
https://www.birlaopus.com/colour-catalogue/purple-wall-paint-colours/no-selfies-please,PP4032,No selfies please,"(244, 206, 226)",69.4,105,Warm,Light,"Matte, Sheen, Gloss",Purples,244,206,226
https://www.birlaopus.com/colour-catalogue/purple-wall-paint-colours/happy-soul,PP4033,Happy soul,"(242, 186, 217)",59.6,105,Warm,Light,"Matte, Sheen, Gloss",Purples,242,186,217
https://www.birlaopus.com/colour-catalogue/purple-wall-paint-colours/metaverse,PP4034,Metaverse,"(233, 160, 202)",47.5,105,Warm,Midtone,"Matte, Sheen, Gloss",Purples,233,160,202
https://www.birlaopus.com/colour-catalogue/purple-wall-paint-colours/instant-gratification,PP4035,Instant gratification,"(226, 141, 190)",39.6,105,Warm,Midtone,"Matte, Sheen, Gloss",Purples,226,141,190
https://www.birlaopus.com/colour-catalogue/purple-wall-paint-colours/pow-wow,PP4036,Pow wow,"(216, 113, 170)",29.8,105,Warm,Midtone,"Matte, Sheen, Gloss",Purples,216,113,170
https://www.birlaopus.com/colour-catalogue/purple-wall-paint-colours/frivolous-pink,PP4037,Frivolous pink,"(200, 120, 166)",29.1,105,Warm,Midtone,"Matte, Sheen, Gloss",Purples,200,120,166
https://www.birlaopus.com/colour-catalogue/purple-wall-paint-colours/moh-maya,PP4038,Moh maya,"(190, 79, 133)",18.6,105,Warm,Midtone,"Matte, Sheen, Gloss",Purples,190,79,133
https://www.birlaopus.com/colour-catalogue/purple-wall-paint-colours/jamun-stain,PP4039,Jamun stain,"(147, 64, 108)",11.2,105,Warm,Dark,"Matte, Sheen, Gloss",Purples,147,64,108
https://www.birlaopus.com/colour-catalogue/purple-wall-paint-colours/looking-good,PP4040,Looking good,"(237, 204, 227)",67.4,106,Warm,Light,"Matte, Sheen, Gloss",Purples,237,204,227
https://www.birlaopus.com/colour-catalogue/purple-wall-paint-colours/raw-pink,PP4041,Raw pink,"(242, 192, 216)",62.1,106,Warm,Light,"Matte, Sheen, Gloss",Purples,242,192,216
https://www.birlaopus.com/colour-catalogue/purple-wall-paint-colours/powerpuff-pink,PP4042,Powerpuff pink,"(240, 177, 211)",55.2,106,Warm,Midtone,"Matte, Sheen, Gloss",Purples,240,177,211
https://www.birlaopus.com/colour-catalogue/purple-wall-paint-colours/jewel-pink,PP4043,Jewel pink,"(220, 153, 186)",42.0,106,Warm,Midtone,"Matte, Sheen, Gloss",Purples,220,153,186
https://www.birlaopus.com/colour-catalogue/purple-wall-paint-colours/pink-gulal,PP4044,Pink gulal,"(224, 135, 181)",37.1,106,Warm,Midtone,"Matte, Sheen, Gloss",Purples,224,135,181
https://www.birlaopus.com/colour-catalogue/purple-wall-paint-colours/instafamous,PP4045,Instafamous,"(212, 111, 162)",28.4,106,Warm,Midtone,"Matte, Sheen, Gloss",Purples,212,111,162
https://www.birlaopus.com/colour-catalogue/purple-wall-paint-colours/boudoir-bold,PP4046,Boudoir bold,"(184, 82, 131)",18.2,106,Warm,Dark,"Matte, Sheen, Gloss",Purples,184,82,131
https://www.birlaopus.com/colour-catalogue/purple-wall-paint-colours/sliced-beets,PP4047,Sliced beets,"(139, 65, 104)",10.5,106,Warm,Dark,"Matte, Sheen, Gloss",Purples,139,65,104
